ID,Name,Length (miles),Ascent (ft),Descent (ft),Dogs,Features,Ratings,Difficulty,State
7053484,broken-top-trail-to-no-name-lake,2.2,1184.0,3.0,Unknown,"['River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 2]",Intermediate,OR
7052808,sunrise-to-summit-trail,3.0,2613.0,15.0,Unknown,"['Views', 'Wildlife']","[5.0, 3]",Difficult,OR
7018666,munra-point-trail,1.1,1730.0,85.0,Unknown,"['River/Creek', 'Views', 'Wildflowers']","[5.0, 3]",Intermediate,OR
7041489,c2c-trail-phase-1,29.1,2180.0,2230.0,Off-leash,['Wildlife'],"[5.0, 1]",Easy,OR
7041574,heceta-head-trail,1.6,354.0,538.0,Leashed,"['Birding', 'Fall Colors', 'Views', 'Wildlife']","[5.0, 3]",Intermediate,OR
7036044,north-ridge-trail,3.9,0.0,1943.0,Unknown,['-none-'],"[5.0, 3]",Intermediate/Difficult,OR
7009161,watchman-peak-trail,0.5,328.0,0.0,No Dogs,"['Lake', 'Views']","[4.8, 6]",Easy/Intermediate,OR
7041543,wagner-butte-trail-1011,5.0,2186.0,41.0,Leashed,"['Views', 'Wildflowers']","[5.0, 1]",Easy/Intermediate,OR
7032136,wagner-glade-trail,2.3,1709.0,14.0,Off-leash,"['Views', 'Wildflowers']","[5.0, 2]",Intermediate/Difficult,OR
7031825,lewis-loops-gyre,1.4,390.0,379.0,Off-leash,"['Birding', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 2]",Intermediate,OR
7025314,mcneil-point-trail-600m,1.4,1100.0,63.0,Leashed,"['Birding', 'Fall Colors', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 2]",Intermediate/Difficult,OR
7005966,misery-ridge,0.9,644.0,359.0,Leashed,['Views'],"[5.0, 2]",Intermediate/Difficult,OR
7035217,south-ridge-trail,5.7,1435.0,257.0,Off-leash,['Views'],"[5.0, 2]",Intermediate,OR
7050834,black-butte-trail-26,4.4,3244.0,0.0,Leashed,['Views'],"[5.0, 2]",Intermediate,OR
7004719,laurel-highlands-hiking-trail,69.1,8652.0,8603.0,Leashed,"['Birding', 'Fall Colors', 'Views', 'Wildlife']","[4.5, 20]",Intermediate/Difficult,PA
7010223,orange-trail,5.8,443.0,436.0,Leashed,"['Birding', 'Fall Colors', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[4.8, 12]",Intermediate,PA
7010183,at-cumberland-valley-at-club-pa,17.8,1304.0,1361.0,Unknown,['-none-'],"[5.0, 3]",Easy/Intermediate,PA
7035463,tussey-mountain-trail,4.2,399.0,256.0,Unknown,['Views'],"[5.0, 2]",Intermediate/Difficult,PA
7031688,medium-loop,2.0,281.0,168.0,Leashed,['Fall Colors'],"[5.0, 2]",Intermediate,PA
7010186,at-york-hiking-club-pa,8.6,1479.0,625.0,Unknown,['-none-'],"[5.0, 2]",Intermediate,PA
7010814,mst-section-11,11.1,1751.0,1700.0,Unknown,['-none-'],"[5.0, 2]",Intermediate/Difficult,PA
7050391,west-rim-trail,30.9,4060.0,4373.0,Leashed,"['Fall Colors', 'River/Creek', 'Spring', 'Views', 'Wildlife', 'Commonly Backpacked']","[5.0, 1]",Intermediate,PA
7012626,bedford-heritage-trail,1.1,20.0,30.0,Unknown,['-none-'],"[5.0, 1]",Easy,PA
7049097,quehanna-trail,76.4,9063.0,9067.0,Leashed,"['Fall Colors', 'Lake', 'River/Creek', 'Spring', 'Views', 'Wildflowers', 'Wildlife', 'Commonly Backpacked']","[5.0, 1]",Intermediate/Difficult,PA
7045867,thousand-steps-trail,0.5,767.0,0.0,Unknown,"['Birding', 'Views', 'Wildlife']","[5.0, 1]",Intermediate/Difficult,PA
7022492,alligewi-rocks-trail,0.7,527.0,0.0,Unknown,"['Birding', 'Cave', 'Fall Colors', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 1]",,PA
7032179,yellow-ridge-descent,1.5,18.0,534.0,Off-leash,"['Fall Colors', 'Views', 'Wildlife']","[5.0, 1]",Intermediate,PA
7036145,dismal-run-trail,2.1,196.0,199.0,Unknown,"['Birding', 'Fall Colors', 'River/Creek', 'Spring', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 1]",Intermediate,PA
7033296,skippack-trail,3.5,53.0,244.0,Leashed,['-none-'],"[5.0, 1]",Easy,PA
7037413,detweiler-run-rd,3.4,31.0,817.0,Unknown,"['Fall Colors', 'Views']","[5.0, 1]",Easy,PA
7036014,rays-revenge,3.9,266.0,393.0,Leashed,"['Lake', 'Views']","[5.0, 1]",Intermediate,PA
7046177,log-trail-white,1.6,166.0,197.0,Unknown,['-none-'],"[5.0, 1]",Difficult,PA
7036340,orange-trail,2.7,308.0,275.0,Leashed,"['Fall Colors', 'Lake', 'Spring']","[5.0, 1]",Intermediate,PA
7032603,ocean-view-loop-trail,1.5,40.0,36.0,No Dogs,"['Birding', 'Views', 'Wildlife']","[5.0, 1]",Easy,RI
7017796,turner-reservoir-loop-trail,2.9,43.0,44.0,Off-leash,"['Birding', 'Lake', 'River/Creek', 'Waterfall']","[3.8, 6]",Easy/Intermediate,RI
7020342,napatree-point-trail,3.7,25.0,26.0,Leashed,"['Birding', 'Swimming', 'Views', 'Wildlife']","[4.0, 1]",Easy/Intermediate,RI
7024822,sizzler,2.4,162.0,193.0,Leashed,"['Fall Colors', 'Views', 'Wildlife']","[4.0, 2]",Intermediate,RI
7024817,steeple-chase,1.5,84.0,47.0,Leashed,"['Fall Colors', 'River/Creek', 'Wildlife']","[4.0, 2]",Intermediate,RI
7054451,mount-tom-trail,3.2,320.0,82.0,Leashed,"['Birding', 'River/Creek', 'Spring', 'Views', 'Wildflowers', 'Wildlife']","[4.0, 1]",Easy,RI
7032604,flint-point-loop,1.2,22.0,26.0,No Dogs,"['Birding', 'Views', 'Wildlife']","[4.0, 1]",Easy,RI
7034981,green-trail,0.5,10.0,13.0,Leashed,['-none-'],"[4.0, 1]",Easy/Intermediate,RI
7054999,red-trail,1.9,132.0,191.0,Leashed,"['Fall Colors', 'River/Creek']","[4.0, 1]",Intermediate,RI
7061048,kingbenson-preserve,2.1,74.0,143.0,Leashed,"['Birding', 'Lake', 'River/Creek', 'Wildlife']","[4.0, 1]",Easy,RI
7020526,canonchet-trail,1.3,28.0,39.0,Unknown,"['Birding', 'Fall Colors', 'River/Creek', 'Spring', 'Wildflowers', 'Wildlife']","[3.7, 3]",Easy,RI
7024819,logs,1.9,85.0,86.0,Leashed,"['Fall Colors', 'Views', 'Wildlife']","[3.5, 2]",Intermediate,RI
7024816,burnt-sawmill-road,2.0,95.0,62.0,Leashed,['-none-'],"[3.0, 2]",Easy,RI
7028415,perimeter-loop,1.1,65.0,58.0,Unknown,['-none-'],"[3.0, 1]",Easy,RI
7039154,wildcat-trail,0.2,21.0,23.0,Leashed,['Fall Colors'],"[3.0, 1]",Intermediate,RI
7031941,lafayette-connector,0.3,6.0,19.0,Leashed,['Fall Colors'],"[3.0, 1]",Easy,RI
7061014,escohaeg-trail,2.6,170.0,417.0,Unknown,['-none-'],"[3.0, 1]",Easy/Intermediate,RI
7051662,jerimoth-hill-trail,0.1,5.0,0.0,Unknown,['-none-'],"[1.5, 2]",Easy,RI
7027711,table-rock-trail,3.3,1865.0,266.0,Leashed,"['Fall Colors', 'River/Creek', 'Spring', 'Views']","[4.6, 16]",Difficult,SC
7042298,rainbow-falls-trail,1.5,1105.0,16.0,Leashed,"['Birding', 'Fall Colors', 'River/Creek', 'Spring', 'Views', 'Waterfall', 'Wildlife']","[5.0, 3]",Intermediate/Difficult,SC
7043209,paradise-loop,3.0,248.0,238.0,Leashed,['-none-'],"[5.0, 2]",Intermediate,SC
7027302,daniel-island-waterfront-trail,1.4,39.0,49.0,Leashed,"['Birding', 'River/Creek', 'Views', 'Wildlife']","[5.0, 1]",Easy,SC
7041254,issaqueena-lake-trail,1.8,186.0,140.0,Off-leash,['Lake'],"[5.0, 1]",Intermediate,SC
7026635,dismal-trail-12,1.3,0.0,1116.0,Leashed,"['Birding', 'Fall Colors', 'Wildlife']","[5.0, 1]",Difficult,SC
7050804,yellow-branch-falls-trail,1.7,300.0,464.0,Unknown,"['River/Creek', 'Waterfall']","[5.0, 1]",Intermediate,SC
7035249,whippoorwill-trail,5.3,380.0,352.0,Leashed,['-none-'],"[5.0, 1]",Intermediate,SC
7041238,double-tree-fork,2.5,251.0,385.0,Off-leash,"['River/Creek', 'Views']","[5.0, 1]",Intermediate,SC
7035666,deep-step,4.6,477.0,485.0,Unknown,['-none-'],"[5.0, 1]",Intermediate,SC
7043206,tunnel-trail,0.9,38.0,120.0,Leashed,['-none-'],"[5.0, 1]",Easy/Intermediate,SC
7048522,general-greene-tree,0.6,81.0,43.0,Unknown,"['Birding', 'River/Creek']","[5.0, 1]",Easy/Intermediate,SC
7041232,triple-creek-trail,2.7,153.0,285.0,Off-leash,['-none-'],"[5.0, 1]",Intermediate,SC
7035367,brown-wave,4.8,306.0,299.0,Unknown,['-none-'],"[5.0, 1]",Easy/Intermediate,SC
7035099,skinny,6.1,411.0,472.0,Unknown,['-none-'],"[5.0, 1]",Easy/Intermediate,SC
7041294,bombs-away-trail,0.8,145.0,108.0,Unknown,['-none-'],"[5.0, 1]",Intermediate/Difficult,SC
7041292,loopty-loop,0.4,35.0,3.0,Off-leash,['-none-'],"[5.0, 1]",Intermediate,SC
7041287,fast-trail,0.7,3.0,126.0,Off-leash,['-none-'],"[5.0, 1]",Intermediate,SC
7030483,knot-bighill-segment,1.3,52.0,97.0,Leashed,"['Fall Colors', 'Views', 'Wildlife']","[5.0, 1]",Intermediate,SC
7009892,notch-trail,0.6,144.0,6.0,Unknown,['Views'],"[4.5, 26]",Intermediate,SD
7005324,harney-peak-9-south,3.3,204.0,1189.0,Unknown,['Views'],"[4.6, 14]",Intermediate,SD
7011144,sylvan-lake-shore-trail,1.0,33.0,30.0,Leashed,"['Birding', 'Lake', 'Swimming', 'Views', 'Wildflowers', 'Wildlife']","[4.9, 7]",Easy/Intermediate,SD
7004804,castle-trail,5.3,140.0,117.0,No Dogs,['Views'],"[4.7, 9]",Easy/Intermediate,SD
7019911,cathedral-spires-trail,0.9,426.0,10.0,Leashed,"['Birding', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[4.7, 7]",Intermediate,SD
7033050,harney-peak-9-north,4.4,134.0,1945.0,Unknown,['-none-'],"[5.0, 1]",Intermediate/Difficult,SD
7028183,norbeck-3,6.1,1984.0,226.0,Unknown,['-none-'],"[5.0, 1]",Intermediate,SD
7045809,founders-valley,0.8,62.0,76.0,Leashed,['-none-'],"[5.0, 1]",Intermediate,SD
7035069,centennial-trail-dalton-th-to-elk-creek-th,12.1,1682.0,1479.0,Unknown,['-none-'],"[5.0, 1]",Intermediate/Difficult,SD
7045810,lower-rock-garden,0.4,9.0,235.0,Leashed,['-none-'],"[5.0, 1]",Difficult,SD
7045812,north-horseshoe,0.8,206.0,3.0,Leashed,['Views'],"[5.0, 1]",Intermediate,SD
7045846,south-horseshoe,0.7,190.0,20.0,Leashed,['-none-'],"[5.0, 1]",Difficult,SD
7035423,centennial-trail-deer-creek-th-to-rapid-creek-th,5.6,550.0,1251.0,Unknown,['-none-'],"[5.0, 1]",Intermediate/Difficult,SD
7020379,lovers-leap-trail,3.0,418.0,362.0,Unknown,['Views'],"[4.5, 11]",Intermediate,SD
7019912,sunday-gulch-trail,3.0,719.0,719.0,Unknown,"['Fall Colors', 'Lake', 'River/Creek', 'Views', 'Waterfall']","[4.3, 14]",Intermediate/Difficult,SD
7004776,saddle-pass-trail,0.3,206.0,0.0,Unknown,['Views'],"[4.2, 13]",Intermediate/Difficult,SD
7034923,victorias-secret-c-cup,6.9,1148.0,830.0,Unknown,['Views'],"[4.5, 2]",Difficult,SD
7010314,highland-creek-trail,8.7,644.0,1083.0,Leashed,"['River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[4.5, 2]",Intermediate,SD
7010311,rankin-ridge-trail,1.0,214.0,215.0,Leashed,['Views'],"[4.5, 2]",Easy/Intermediate,SD
7035603,centennial-trail-brush-creek-th-to-spring-creek-th,6.1,893.0,905.0,Unknown,['-none-'],"[4.5, 2]",Intermediate,SD
7011565,honey-creek-loop,4.1,631.0,651.0,Leashed,"['Birding', 'Fall Colors', 'River/Creek', 'Spring', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife']","[4.9, 21]",Difficult,TN
7008256,rainbow-falls-trail,6.6,3808.0,0.0,No Dogs,"['Fall Colors', 'River/Creek', 'Waterfall', 'Wildflowers']","[4.4, 22]",Intermediate,NC
7011625,twin-arches-loop-trail,3.9,703.0,698.0,Leashed,"['Birding', 'River/Creek', 'Views', 'Commonly Backpacked']","[4.6, 15]",Intermediate,TN
7024216,overmountain-victory-trail-roan-mountain-segment,4.5,1842.0,669.0,Unknown,"['Birding', 'Fall Colors', 'River/Creek', 'Spring', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 2]",Intermediate/Difficult,TN
7007999,baskins-creek-trail,2.8,908.0,608.0,No Dogs,"['Fall Colors', 'River/Creek', 'Views', 'Waterfall', 'Wildflowers']","[4.6, 10]",Intermediate/Difficult,NC
7044832,gray-trail,0.8,81.0,303.0,Unknown,"['Fall Colors', 'River/Creek', 'Spring', 'Views', 'Wildlife']","[5.0, 2]",Intermediate/Difficult,TN
7032052,kimbles-ladder,0.6,171.0,93.0,Leashed,"['Fall Colors', 'Lake', 'Views']","[5.0, 2]",Intermediate/Difficult,TN
7050446,byrd-creek-trail,1.9,88.0,70.0,Leashed,"['Birding', 'Fall Colors', 'Lake', 'River/Creek', 'Spring', 'Views', 'Waterfall', 'Wildlife']","[5.0, 1]",Intermediate,TN
7023729,mountain-goat-trail-sewanee-monteagle,4.9,235.0,169.0,Leashed,"['Fall Colors', 'Wildflowers']","[5.0, 1]",Easy,TN
7020776,laurel-run-trail,2.1,608.0,10.0,Unknown,"['Fall Colors', 'Views', 'Waterfall']","[5.0, 1]",Difficult,TN
7008309,mount-cammerer-trail,0.6,95.0,131.0,No Dogs,['Views'],"[5.0, 1]",Intermediate,NC
7034694,mill-creek-loop-trail,6.9,713.0,640.0,Leashed,"['Lake', 'Views']","[5.0, 1]",Intermediate,TN
7039231,grindstone-ridge-trail,2.2,257.0,205.0,Unknown,['-none-'],"[5.0, 1]",Intermediate,TN
7023872,ridgetop-trail,2.0,53.0,62.0,Leashed,"['Fall Colors', 'Spring', 'Wildflowers', 'Wildlife']","[5.0, 1]",Easy/Intermediate,TN
7044917,the-ridge,1.7,144.0,204.0,Unknown,"['Fall Colors', 'Spring', 'Views', 'Wildlife']","[5.0, 1]",Intermediate,TN
7048247,tweetsie-trail,10.5,262.0,316.0,Leashed,['-none-'],"[5.0, 1]",Easy,TN
7050445,overnight-trail,5.7,529.0,502.0,Leashed,"['Birding', 'Fall Colors', 'River/Creek', 'Spring', 'Views', 'Wildlife']","[5.0, 1]",Difficult,TN
7023713,springfield-greenway,2.7,124.0,114.0,Unknown,"['Birding', 'Fall Colors', 'River/Creek', 'Spring', 'Wildflowers', 'Wildlife']","[5.0, 1]",Easy,TN
7044914,west-slope-trail,1.5,137.0,239.0,Unknown,"['Fall Colors', 'Spring', 'Views', 'Wildlife']","[5.0, 1]",Intermediate/Difficult,TN
7048612,laurel-creek-trail,1.3,158.0,236.0,Unknown,"['River/Creek', 'Views']","[5.0, 1]",Easy,TN
7010158,guadalupe-peak-trail,4.2,2923.0,33.0,No Dogs,"['Fall Colors', 'Views', 'Wildlife']","[4.8, 43]",Intermediate/Difficult,TX
7009942,santa-elena-canyon-trail,0.8,502.0,100.0,No Dogs,"['River/Creek', 'Views']","[4.2, 30]",Easy/Intermediate,TX
7042333,pennybacker-bridge-overlook-trail,0.1,18.0,8.0,Unknown,"['River/Creek', 'Views']","[5.0, 1]",Intermediate,TX
7004493,emory-peak-trail,1.5,799.0,0.0,No Dogs,['Views'],"[4.4, 22]",Intermediate/Difficult,TX
7010153,devils-hall-trail,1.9,596.0,66.0,Unknown,"['Birding', 'Views', 'Wildflowers', 'Wildlife']","[4.2, 23]",Intermediate,TX
7030614,canyon-ridge-trail,3.2,237.0,228.0,Leashed,"['Birding', 'Fall Colors', 'Lake', 'Spring', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 3]",Intermediate,TX
7009923,grapevine-hills-trail,1.0,251.0,0.0,No Dogs,['Views'],"[4.4, 17]",Easy/Intermediate,TX
7034887,juniper-ridge-trail,10.1,235.0,319.0,Leashed,['River/Creek'],"[5.0, 3]",Intermediate/Difficult,TX
7034473,mt-lakeway-trail,1.8,424.0,114.0,Leashed,"['Birding', 'Fall Colors', 'Views', 'Wildlife']","[5.0, 2]",Intermediate,TX
7038556,great-escape-trail,6.4,374.0,377.0,Leashed,"['Lake', 'Views']","[5.0, 2]",Easy,TX
7005590,hillview-trail,2.8,251.0,229.0,Unknown,['Views'],"[4.3, 15]",Intermediate,TX
7034407,rim-trail,0.6,6.0,119.0,Leashed,"['River/Creek', 'Views']","[5.0, 2]",Intermediate,TX
7034394,trophy-trail,0.3,15.0,64.0,Leashed,['-none-'],"[5.0, 2]",Easy/Intermediate,TX
7034470,canyon-trail,1.0,144.0,130.0,Leashed,"['Birding', 'Fall Colors', 'River/Creek', 'Waterfall', 'Wildlife']","[5.0, 2]",Intermediate,TX
7027798,givens-spicer-lowry-trail,3.1,192.0,160.0,Leashed,"['Views', 'Wildlife']","[5.0, 1]",Intermediate/Difficult,TX
7036010,chacon-creek-hike-and-bike-trail,2.2,54.0,28.0,Unknown,"['Birding', 'River/Creek', 'Wildlife']","[5.0, 1]",Easy/Intermediate,TX
7046696,lower-straw-house-trail,1.4,225.0,28.0,No Dogs,['-none-'],"[5.0, 1]",Easy/Intermediate,TX
7047122,raccoon-loop,0.8,41.0,42.0,Unknown,['Birding'],"[5.0, 1]",Easy/Intermediate,TX
7035913,woodlands-park-and-nature-preserve-trail,0.4,6.0,28.0,Leashed,"['Lake', 'River/Creek', 'Swimming', 'Waterfall']","[5.0, 1]",Easy,TX
7053512,trinity-trails-haws-th-to-panther-island-th-to-cold-springs-th,2.8,37.0,50.0,Leashed,"['Birding', 'River/Creek', 'Wildflowers', 'Wildlife']","[5.0, 1]",Easy/Intermediate,TX
7011090,mesa-arch-trail,0.7,61.0,57.0,No Dogs,['Views'],"[4.5, 36]",Easy,UT
7006813,mt-olympus-trail,3.4,4158.0,5.0,Leashed,"['Fall Colors', 'Spring', 'Views', 'Wildflowers', 'Wildlife']","[4.6, 28]",Difficult,UT
7007945,rim-trail,5.7,445.0,982.0,Leashed,['Views'],"[4.7, 27]",Easy/Intermediate,UT
7001606,west-rim-trail,14.7,867.0,3981.0,Leashed,"['Birding', 'Cave', 'Fall Colors', 'Lake', 'River/Creek', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife']","[4.7, 24]",Intermediate/Difficult,UT
7014661,grandview-point-trail,0.9,85.0,107.0,No Dogs,['Views'],"[4.9, 16]",Easy/Intermediate,UT
7045744,the-narrows-wall-street-to-big-springs-route,2.1,700.0,620.0,No Dogs,['River/Creek'],"[5.0, 11]",Difficult,UT
7029082,left-fork-the-subway,3.9,1218.0,919.0,No Dogs,"['Birding', 'River/Creek', 'Swimming', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife']","[4.7, 14]",Difficult,UT
7031458,lower-calf-creek-falls-trail,2.9,471.0,140.0,Leashed,"['Fall Colors', 'River/Creek', 'Views', 'Waterfall']","[4.8, 15]",Easy/Intermediate,UT
7001596,weeping-rock-trail,0.2,64.0,0.0,No Dogs,['Views'],"[3.9, 33]",Easy/Intermediate,UT
7005049,syncline-loop-trail,7.9,1649.0,1649.0,No Dogs,['Views'],"[4.8, 13]",Difficult,UT
7001608,angels-landing-trail,0.5,390.0,0.0,No Dogs,['Views'],"[4.6, 17]",Difficult,UT
7006727,mount-timpanogos-trail-052,6.0,4043.0,20.0,Unknown,"['Birding', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife']","[5.0, 9]",Difficult,UT
7002335,devils-garden-primitive-loop,2.2,247.0,439.0,No Dogs,['-none-'],"[4.8, 12]",Intermediate,UT
7027257,kanarra-creek-trail,2.1,809.0,110.0,Unknown,"['River/Creek', 'Waterfall']","[4.8, 13]",Intermediate/Difficult,UT
7002336,devils-garden-main-trail,2.1,321.0,129.0,No Dogs,['Views'],"[4.6, 17]",Intermediate,UT
7014629,chesler-park-trail,2.1,689.0,269.0,No Dogs,"['Views', 'Commonly Backpacked']","[4.8, 12]",Intermediate,UT
7010465,white-pine-lake-trail,4.3,824.0,476.0,Leashed,"['Birding', 'Fall Colors', 'Lake', 'River/Creek', 'Swimming', 'Views', 'Wildflowers', 'Wildlife']","[4.7, 15]",Intermediate,UT
7023592,grandeur-peak-trail,2.9,2387.0,0.0,Leashed,"['Views', 'Wildlife']","[4.4, 20]",Intermediate,UT
7001599,watchman-trail,1.8,559.0,78.0,No Dogs,"['Birding', 'Fall Colors', 'Views', 'Wildflowers', 'Wildlife']","[4.0, 28]",Easy/Intermediate,UT
7002259,landscape-arch-trail,0.0,6.0,0.0,No Dogs,['Views'],"[4.6, 16]",Easy/Intermediate,UT
7035889,forest-city-trail,2.0,1208.0,0.0,Off-leash,"['Fall Colors', 'River/Creek']","[5.0, 2]",Intermediate/Difficult,VT
7049227,green-mountain-trail-424,3.8,1130.0,638.0,Off-leash,"['Fall Colors', 'Lake', 'River/Creek', 'Swimming', 'Views']","[5.0, 1]",Intermediate/Difficult,VT
7050442,the-long-trail-section-4-killington-to-rt-17-waitsfield,55.8,11328.0,11221.0,Off-leash,['-none-'],"[5.0, 1]",Difficult,VT
7041049,wampahoofus-trail,0.6,862.0,0.0,Leashed,['-none-'],"[5.0, 1]",Difficult,VT
7049230,ice-beds-trail-414,0.8,147.0,256.0,Off-leash,"['Fall Colors', 'River/Creek', 'Views']","[5.0, 1]",Intermediate,VT
7035771,blue-ribbon,4.5,409.0,1174.0,Off-leash,['Views'],"[5.0, 1]",Intermediate,VT
7038178,fusters-trail,3.3,283.0,649.0,Unknown,['-none-'],"[5.0, 1]",Intermediate/Difficult,VT
7038184,noodles-revenge,2.1,335.0,64.0,Unknown,['-none-'],"[5.0, 1]",Easy,VT
7037362,canyon-north-extension-trail,0.4,199.0,31.0,Leashed,"['Birding', 'Cave', 'Fall Colors', 'Views']","[5.0, 1]",Difficult,VT
7022452,maquam-creek-nature-trail,1.1,2.0,5.0,Leashed,"['Birding', 'Fall Colors', 'River/Creek', 'Views', 'Wildlife']","[5.0, 1]",Easy,VT
7038190,stonewall,0.9,33.0,146.0,Unknown,['-none-'],"[5.0, 1]",Intermediate,VT
7038187,the-rabbit-hole,0.7,20.0,222.0,Unknown,['-none-'],"[5.0, 1]",Intermediate,VT
7038201,bubba-trail,1.3,39.0,445.0,Unknown,['-none-'],"[5.0, 1]",Difficult,VT
7038196,zebedee,0.8,56.0,57.0,Unknown,['-none-'],"[5.0, 1]",Easy/Intermediate,VT
7038197,upper-fusters,0.8,0.0,251.0,Unknown,['-none-'],"[5.0, 1]",Intermediate/Difficult,VT
7038191,warman,0.7,23.0,269.0,Unknown,['-none-'],"[5.0, 1]",Intermediate,VT
7062019,clinic,1.2,34.0,387.0,Unknown,['-none-'],"[5.0, 1]",Difficult,VT
7057789,rasta-man,1.8,246.0,602.0,Unknown,['-none-'],"[5.0, 1]",,VT
7057788,burning-spear,1.0,44.0,247.0,Unknown,['-none-'],"[5.0, 1]",Difficult,VT
7057786,joes-trail,0.9,68.0,244.0,Unknown,['-none-'],"[5.0, 1]",,VT
7005422,ridge-trail,2.9,2070.0,0.0,No Dogs,"['Birding', 'Fall Colors', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 9]",Difficult,VA
7010200,at-mt-rogers-appalachian-trail-club-va,57.5,9912.0,9173.0,Unknown,['-none-'],"[5.0, 6]",Intermediate/Difficult,VA
7012235,doyles-river-trail,2.2,22.0,1334.0,Unknown,"['River/Creek', 'Waterfall', 'Wildflowers', 'Wildlife']","[5.0, 5]",Intermediate,VA
7011995,dark-hollow-falls-trail,0.9,3.0,544.0,No Dogs,"['River/Creek', 'Waterfall', 'Wildflowers', 'Wildlife']","[4.7, 10]",Intermediate,VA
7012066,little-devils-stairs-trail,2.0,1459.0,0.0,Leashed,"['Fall Colors', 'River/Creek', 'Spring', 'Views', 'Waterfall']","[4.4, 15]",Intermediate/Difficult,VA
7012228,whiteoak-canyon,5.0,3.0,2335.0,Unknown,"['River/Creek', 'Swimming', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife']","[4.8, 8]",Intermediate/Difficult,VA
7029227,andy-layne-trail,2.7,1262.0,189.0,Unknown,"['Fall Colors', 'River/Creek', 'Views']","[5.0, 3]",Difficult,VA
7031979,potomac-heritage-trail-riverbend-park,2.9,116.0,57.0,Leashed,"['Lake', 'River/Creek', 'Views']","[5.0, 3]",Easy/Intermediate,VA
7005425,saddle-trail,1.8,1264.0,0.0,No Dogs,"['Birding', 'Fall Colors', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 3]",Intermediate/Difficult,VA
7011939,brown-mountain-trail,5.0,559.0,2115.0,Leashed,"['Birding', 'Fall Colors', 'Spring', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 2]",Intermediate/Difficult,VA
7034648,torry-ridge-trail,7.4,482.0,2384.0,Off-leash,['Views'],"[5.0, 2]",Intermediate/Difficult,VA
7036139,tuscarora-bear-wallow-trail-4052,4.4,522.0,1293.0,Unknown,['Fall Colors'],"[5.0, 2]",Difficult,VA
7032646,wild-oak-national-recreation-trail-716,27.1,6003.0,5989.0,Off-leash,"['River/Creek', 'Views', 'Commonly Backpacked']","[4.6, 8]",Difficult,VA
7004383,lake-braddock-trail,1.5,30.0,29.0,Leashed,"['Birding', 'Fall Colors', 'Lake', 'Wildflowers']","[5.0, 1]",Easy/Intermediate,VA
7038345,rocky-run-stream-valley-trail,3.7,120.0,6.0,Leashed,['-none-'],"[5.0, 1]",Easy,VA
7029209,harkening-hill-trail,3.5,845.0,851.0,Leashed,"['Birding', 'Fall Colors', 'Views']","[5.0, 2]",Intermediate/Difficult,VA
7027179,stubblefield-falls-overlook-trail,0.8,20.0,179.0,Unknown,"['Views', 'Wildlife']","[5.0, 1]",Easy/Intermediate,VA
7036782,valley-trail,1.0,32.0,99.0,Leashed,"['Birding', 'Fall Colors', 'River/Creek', 'Spring', 'Wildlife']","[5.0, 2]",Easy/Intermediate,VA
7033608,iron-mountain-trail,22.4,1986.0,3354.0,Unknown,['Views'],"[5.0, 1]",Intermediate/Difficult,VA
7012217,trayfoot-mountain-trail,4.8,1976.0,485.0,Unknown,"['Birding', 'Fall Colors', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 2]",Difficult,VA
7003849,lake-twentytwo-trail,3.3,1398.0,53.0,Leashed,"['Birding', 'Fall Colors', 'Lake', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife']","[4.6, 39]",Intermediate,WA
7001982,mt-storm-king-trail,3.0,3748.0,53.0,No Dogs,"['Lake', 'River/Creek', 'Views', 'Wildlife']","[4.4, 29]",Difficult,WA
7001905,hurricane-hill-nature-trail,1.6,693.0,46.0,No Dogs,"['Views', 'Wildflowers', 'Wildlife']","[4.7, 24]",Easy/Intermediate,WA
7018810,lake-serene-trail-1068,3.5,2155.0,177.0,Unknown,"['Lake', 'Swimming', 'Waterfall']","[4.5, 27]",Intermediate/Difficult,WA
7004544,granite-mountain-trail-1016,2.8,3060.0,0.0,Unknown,"['Fall Colors', 'Views']","[4.9, 18]",Intermediate/Difficult,WA
7001861,hoh-river-trail,17.1,4897.0,497.0,No Dogs,"['Birding', 'River/Creek', 'Views', 'Wildlife']","[4.5, 22]",Intermediate,WA
